id	text	tweet
3985	MarketeirosDoJair	1053120246930903040
3986	MarqueteirosDoJair	1053120246930903040
3987	CensuraPetista	1053120262282055680
3988	PTNuncaMais	1053120268498075649
3989	Eleições2018	1053120278367293440
3990	MarketeirosDoJair	1053120297874923526
3991	Bolsolão	1053120302421626880
3992	MarketeirosDoJair	1053120302421626880
3993	debateband	1053120348185616390
3994	Eleições2018	1053120351280992256
3995	AcordaPovo	1053120372843929600
3996	LevanteNegroJa	1053120372843929600
3997	EleNao	1053120372843929600
3998	Bolsolão	1053120388518068224
3999	MarketeirosDoJair	1053120388518068224
4000	OLulaTaPresoBabaca	1053120404053725184
4001	Eleições2018	1053120418452779008
4002	Bolsolão	1053120440477065217
4003	MarketeirosDoJair	1053120440477065217
4004	Caixa2doBolsonaro	1053120442620436480
4005	Bolsolão	1053120442620436480
4006	Amarelão	1053120442620436480
4007	Cagão	1053120442620436480
4008	MarketeirosDoJair	1053120480666890240
4009	G1	1053120492511617024
4010	G1SP	1053120492511617024
4011	G1	1053120504758968320
4012	MarkeiteirosDoJair	1053120528863674368
4013	Eleições2018	1053120561201725441
4014	Bolsolão	1053120578146762754
4015	MarketeirosDoJair	1053120578146762754
4016	CadeAProva	1053120583158915072
4017	G1	1053120599676067840
4018	Eleições2018	1053120605325852672
4019	Bolsolão	1053120609549475840
4020	MarketeirosDoJair	1053120609549475840
4021	Eleições2018	1053120681452453889
4022	Eleições2018	1053120692277907456
4023	Bolsolão	1053120702923051009
4024	MarketeirosDoJair	1053120702923051009
4025	Caixa2doBolsonaro	1053120718416830464
4026	MarmitadeCorruptoPreso	1053120755121246208
4027	MarketeirosDoJair	1053120757390290944
4028	EuFaçoCampanhaDeGraçaParaBolsonaro	1053120757390290944
4029	EuVimDeGraça	1053120757390290944
4030	EuVimDeGraçaBabaca	1053120757390290944
4031	CadêAProva	1053120757390290944
4032	Eleições2018	1053120760334741505
4033	G1	1053120777321672709
4034	Eleições2018	1053120779817238533
4035	MarketeirosDoJair	1053120801250140160
4036	Bolsolão	1053120808384675840
4037	MarketeirosDoJair	1053120808384675840
4038	FolhaPutinhaDoPT	1053120839195996161
4039	Eleições2018	1053120877884309504
4040	BolsonaroPresidente	1053120896737665027
4041	caixa2doBolsonaro	1053120910310420480
4042	Bolsolao	1053120960252071937
4043	PTNUNCAMAIS	1053121011103739905
4044	RIPJornalismo	1053121011103739905
4045	Eleições2018	1053121012542439424
4046	Caixa2doBolsonaro	1053121017181360128
4047	Caixa2doBolsonaro	1053121023929974784
4048	Bolsolão	1053121034906419201
4049	MarketeirosDoJair	1053121034906419201
4050	elenao	1053121040874921986
4051	Bolsolão	1053121056461021184
4052	MarketeirosDoJair	1053121056461021184
4053	caixa2doBolsonaro	1053121057958387712
4054	MarketeirosDoJair	1053121068905521152
4055	MarkeiteirosDoJair	1053121089029750784
4056	MarketeirosJair	1053121089029750784
4057	MarketeiroDoJair	1053121089029750784
4058	TRABALHODEGRACAPARAOBOLSONARO	1053121089029750784
4059	euvimdegraça	1053121096575279104
4060	marketeirosdoJair	1053121096575279104
4061	oLulatapresobabaca	1053121096575279104
4062	FaçoDeGraçaACampanha	1053121103692992512
4063	MarqueteiroDoBolsonaro	1053121103692992512
4064	MarqueteiroDoJair	1053121103692992512
4065	Eleições2018	1053121126874923008
4066	Eleições2018	1053121128074485761
4067	Bolsolão	1053121132432420865
4068	MarketeirosDoJair	1053121132432420865
4069	Bolsolão	1053121133850042368
4070	MarketeirosDoJair	1053121133850042368
4071	Eleições2018	1053121137499144192
4072	ÉMelhorJairSeAcostumando	1053121187155451904
4073	euvimdegraça	1053121229664718848
4074	marketeirosdoJair	1053121229664718848
4075	oLulatapresobabaca	1053121229664718848
4076	G1	1053121230834950145
4077	Bolsolão	1053121251970113536
4078	MarketeirosDoJair	1053121251970113536
4079	caixa2doBolsonaro	1053121255908540416
4080	caixa2dobolsonaro	1053121318508478464
4081	HaddadPresidente	1053121318508478464
4082	BolsonaroPresidente17	1053121323013152769
4083	MarketeirosDoJair	1053121323013152769
4084	Bolsolão	1053121368273944576
4085	MarketeirosDoJair	1053121368273944576
4086	Eleições2018	1053121378365386752
4087	Bolsolão	1053121408526618625
4088	MarketeirosDoJair	1053121408526618625
4089	Vaitomarnocúfolha	1053121417443713024
4090	Bolsolão	1053121448611594241
4091	MarketeirosDoJair	1053121448611594241
4092	Caixa2doBolsonaro	1053121461018390528
4093	Caixa2doBolsonaro	1053121461018390528
4094	Bolsolão	1053121470845632515
4095	MarketeirosDoJair	1053121470845632515
4096	Eleições2018	1053121502625837056
4097	Bolsolão	1053121507956875264
4098	MarketeirosDoJair	1053121507956875264
4099	Bolsolão	1053121508648861697
4100	MarketeirosDoJair	1053121508648861697
4101	Caixa2doBolsonaro	1053121512042061824
4102	Bolsolão	1053121518593630209
4103	MarketeirosDoJair	1053121518593630209
4104	G1	1053121539686780929
4105	G1	1053121561132183553
4106	G1Ceará	1053121561132183553
4107	FolhaPutinhaDoPT	1053121581248139265
4108	Bolsolão	1053121594980220928
4109	MarketeirosDoJair	1053121594980220928
4110	Bolsolão	1053121603624726529
4111	MarketeirosDoJair	1053121603624726529
4112	cadeaprova	1053121607991021568
4113	Caixa2doBolsonaro	1053121609786159109
4114	Bolsolão	1053121610109124608
4115	MarketeirosDoJair	1053121610109124608
4116	MACIO	1053121622608171015
4117	fechafolha	1053121626261385216
4118	FolhaMarmitaDoPT	1053121632955445249
4119	Caixa2doBolsonaro	1053121654816206848
4120	Bolsolão	1053121683631099905
4121	MarketeirosDoJair	1053121683631099905
4122	FolhaPutinhaDoPT	1053121685765963776
4123	G1	1053121703893745665
4124	G1Rio	1053121703893745665
4125	AceitaQueDoeMenos	1053121707970625536
4126	Bolsonaro	1053121728363352064
4127	Bolsolão	1053121735749443590
4128	MarketeirosDoJair	1053121735749443590
4129	MarketeirosDoJair	1053121755454324736
4130	Marqueteirosdobolsonaro	1053121763654152192
4131	FolhaPutinhaDoPT	1053121836505055233
4132	markeiteirosdojair	1053121841139736576
4133	Bolsolão	1053121852720271360
4134	MarketeirosDoJair	1053121852720271360
4135	FolhaPutinhaDoPT	1053121885419065344
4136	FolhaFakeNews	1053121885419065344
4137	MidiaLixo	1053121885419065344
4138	G1	1053121907254538240
4139	G1	1053121933708017665
4140	QueroDebate	1053121941782122497
4141	Bolsolão	1053121944583847936
4142	MarketeirosDoJair	1053121944583847936
4143	Bolsolão	1053121965869936640
4144	MarketeirosDoJair	1053121965869936640
4145	Eleições2018	1053121970307563522
4146	G1	1053121973264494594
4147	MarketeirosDoJair	1053121974413725696
4148	caixa2doBolsonaro	1053122007884333058
4149	JairBolsonaro	1053122018885939200
4150	Lixo	1053122052251680769
4151	caixa2doBolsonaro	1053122057288986624
4152	trocadilhos	1053122059608510464
4153	Eleições2018	1053122062829666304
4154	fakeéohaddad	1053122080865173504
4155	MarketeirosDoJair	1053122090172403713
4156	G1	1053122100117073920
4157	MarketeirosDoBolsonaro	1053122121054994433
4158	Euvimdegraça	1053122121054994433
4159	NAOSOUROBÔ	1053122121054994433
4160	MarkeiteirosDoJair	1053122121054994433
4161	markeiteirosdojair	1053122159579684864
4162	SouMarqueteiroDoBolsonaro17	1053122159579684864
4163	EuSouMarketeiroDoJair	1053122159579684864
4164	Bolsolão	1053122325632180224
4165	MarketeirosDoJair	1053122325632180224
4166	EuVimDeGraça	1053122330925371393
4167	Bolsolão	1053122336210251776
4168	MarketeirosDoJair	1053122336210251776
4169	G1	1053122354392522752
4170	Bolsolão	1053122390857842688
4171	MarketeirosDoJair	1053122390857842688
4172	EuVimdeGraça17	1053122391465975814
4173	MarketeiradoJair	1053122391465975814
4174	FolhaMarmitaDoPT	1053122403893682176
4175	Bolsonaro	1053122419731369984
4176	Eleições2018	1053122443714412544
4177	Eleições2018	1053122452606324743
4178	Bolsolão	1053122459854143488
4179	MarketeirosDoJair	1053122459854143488
4180	Bolsolão	1053122462047707136
4181	MarketeirosDoJair	1053122462047707136
4182	FolhaFakeNews	1053122481031131136
4183	FolhaMarmitaDoPT	1053122481031131136
4184	FolhaCapachoDoPT	1053122481031131136
4185	brasileirinhas	1053122482197221377
4186	Eleições2018	1053122542683258880
4187	Bolsonaro17	1053122562333597697
4188	FolhaPutinhadaPT	1053122622073040899
4189	Caixa2doBolsonaro	1053122675466485760
4190	seguraessapump	1053122720555261952
4191	Bolsolão	1053122723570950144
4192	MarketeirosDoJair	1053122723570950144
4193	Bolsolão	1053122767468531712
4194	MarketeirosDoJair	1053122767468531712
4195	G1	1053122777841065985
4196	Brumar	1053122813090033665
4197	Caixa2doBolsonaro	1053122837144309763
4198	MarketeirosDoJair	1053122857545461760
4199	G1	1053122958418436097
4200	MarketeirosDoJair	1053122966899302400
4201	MarkeiteirosDoJair	1053122977200570368
4202	MarqueteirosDoJair	1053122977200570368
4203	caixa2doBolsonaro	1053123003624669189
4204	G1	1053123006850101249
4205	Caixa2doBolsonaro	1053123027351859202
4206	Eleições2018	1053123078463590400
4207	dorianao	1053123146151272448
4208	caixa2doBolsonaro	1053123194121580544
4209	MarketeirosDoJair	1053123214635909120
4210	Eleições2018	1053123241315893248
4211	G1	1053123256616660992
4212	G1	1053123262434234368
4213	eunaoassinoafolha	1053123305014730752
4214	marketeirosdojair	1053123311633424386
4215	Eleições2018	1053123332906893315
4216	FolhaMarmitaDoPT	1053123333099786243
4217	MarqueteiraSim	1053123349470175232
4218	Bolsonaro17	1053123362497671170
4219	MARKETEIROSDOJAIR	1053123371993653249
4220	Eleições2018	1053123452893306882
4221	EleNão	1053123505712230400
4222	MarketeiroDoJair	1053123528525004801
4223	Eleições2018	1053123537429544960
4224	Eleições2018	1053123580534407169
4225	Bolsolão	1053123585487892485
4226	MarketeirosDoJair	1053123585487892485
4227	Bolsolão	1053123585630502913
4228	MarketeirosDoJair	1053123585630502913
4229	Eleições2018	1053123646796058624
4230	Eleições2018	1053123663485169664
4231	Caixa2doBolsonaro	1053123691230453760
4232	G1	1053123692622954496
4233	G1Rio	1053123692622954496
4234	G1	1053123692820082688
4235	G1	1053123751339008000
4236	G1Rio	1053123751339008000
4237	Eleições2018	1053123789834383361
4238	Caixa2doB171	1053123796822044673
4239	MarketeirosDoJair	1053123843538214912
4240	CapitaoCagao	1053123843978616834
4241	MarketeirosDoJair	1053123954129453056
4242	Bolsonaro17	1053123954129453056
4243	PTnão	1053123954129453056
4244	G1	1053123963122081792
4245	Eleições2018	1053123990691176449
4246	Bolsolão	1053124025881448449
4247	MarketeirosDoJair	1053124025881448449
4248	Eleições2018	1053124038942515200
4249	marketeirosdoJair	1053124039043178496
4250	PTNÃO	1053124039043178496
4251	G1	1053124047322656770
4252	Eleições2018	1053124055233114113
4253	G1	1053124080482861057
4254	Eleições2018	1053124080482861057
4255	Bolsolão	1053124086967291905
4256	MarketeirosDoJair	1053124086967291905
4257	FoiceDeSaoPaulo	1053124124128755717
4258	Bolsolão	1053124131431030784
4259	MarketeirosDoJair	1053124131431030784
4260	G1	1053124141392506880
4261	G1Rio	1053124141392506880
4262	MarketeirosDoJair	1053124147784638464
4263	Caixa2doBolsonaro	1053124156848553984
4264	MarketeirosDoJair	1053124158102618112
4265	Eleições2018	1053124163366543362
4266	Bolsolão	1053124272623939584
4267	MarketeirosDoJair	1053124272623939584
4268	FolhaPutinhaDoPT	1053124307986079744
4269	Eleições2018	1053124320610996224
4270	Eleições2018	1053124337065168896
4271	Eleições2018	1053124340949139457
4272	FolhaPutinhaDoPT	1053124378563698689
4273	MarketeiroDoJair	1053124381696757760
4274	MarketeirosDoJair	1053124406975848448
4275	Eleições2018	1053124408934588416
4276	G1	1053124428597510145
4277	PTNUNCAMAIS	1053124610638733312
4278	DebateBand	1053124646609080320
4279	Doria45	1053124718524555264
4280	B17	1053124718524555264
4281	Eleições2018	1053124771729301504
4282	MarketeirosDoJair	1053124774640136193
4283	Bolsonaro17	1053124774640136193
4284	PTnão	1053124774640136193
4285	Eleições2018	1053124808811122688
4286	MarqueteiraSim	1053124808811122688
4287	Bolsonaro2018	1053124808811122688
4288	Eleições2018	1053124829946302464
4289	Caixa2doBoIsonaro	1053124870010294272
4290	Bolsolão	1053124886481326080
4291	MarketeirosDoJair	1053124886481326080
4292	françamelancia	1053124907020640256
4293	françafake	1053124907020640256
4294	MarketeirosDoJair	1053124930005557248
4295	OLulaTaPresoBabaca	1053124930005557248
4296	MarcioFrança40	1053124942815023104
4297	G1	1053124987316510720
4298	Eleições2018	1053125044853989376
4299	EuVotoBolsonaro	1053125060431613952
4300	G1	1053125119172861952
4301	LulaTaPresoBabaca	1053125158700007424
4302	G1	1053125171173867525
4303	PTNão	1053125172251803648
4304	maracujina	1053125174374096896
4305	caixa2deBolsonaro	1053125190752919552
4306	MarketeirosDoJair	1053125226844823552
4307	G1	1053125242766479361
4308	G1SC	1053125242766479361
4309	TRABALHODEGRACAPARAOBOLSONARO	1053125253558398976
4310	caixa2dobolsonaro	1053125313801129985
4311	G1	1053125351189176320
4312	Eleições2018	1053125351189176320
4313	MarqueteirosDoJair	1053125351554142209
4314	caixa2dobolsonaro	1053125354578051072
4315	Eleições2018	1053125380310290432
4316	FolhaPutinhaDoPT	1053125383271473153
4317	PTNUNCAMAIS	1053125383271473153
4318	caixa2dobolsonaro	1053125395715907585
4319	MarqueteirosDoJair	1053125399239114752
4320	Eleições2018	1053125418147110913
4321	Eleições2018	1053125427223543808
4322	caixa2dobolsonaro	1053125448937418752
4323	VaiTerVaia	1053125474472337408
4324	FolhaPutinhadoPT	1053125475323781120
4325	MarketeirosDoJair	1053125475323781120
4326	PTnão	1053125475323781120
4327	PTNUNCAMAIS	1053125475323781120
4328	Eleições2018	1053125481699127297
4329	MarkeiteirosDoJair	1053125620807426048
4330	MarqueteirosDoJair	1053125620807426048
4331	FolhaPutinhadoPT	1053125668010188800
4332	maracujina	1053125708439056384
4333	MarketeirosDoJair	1053125728085131265
4334	Brumar	1053125735236427776
4335	Bolsolão	1053125748448464896
4336	MarketeirosDoJair	1053125748448464896
4337	AMARELÃO	1053125757789241344
4338	caixa2doBolsonaro	1053125758393217024
4339	MarkeiteirosDoJair	1053125799153414144
4340	Eleições2018	1053125801875570688
4341	G1PlanetaBizarro	1053125809089716225
4342	caixa2doBolsonaro	1053125831676100609
4343	Bolsolão	1053125886516572163
4344	MarketeirosDoJair	1053125886516572163
4345	caixa2dobolsonaro	1053125904761790465
4346	Caixa2doBolsonaro	1053125917730656256
4347	Caixa2doBolsonaro	1053125928191180800
4348	caixa2dobolsonaro	1053125954313146368
4349	EleNaoEleNunca	1053125954313146368
4350	bolsonaro	1053125960797687808
4351	MarketeirosDoJair	1053125960797687808
4352	MarkeiteirosDoJair	1053125972252393474
4353	MarqueteirosDoJair	1053125972252393474
4354	DebateBand	1053125981563744258
4355	caixa2dobolsonaro	1053126004691091457
4356	MarkeiteirosDoJair	1053126011779473408
4357	MarqueteirosDoJair	1053126011779473408
4358	B17	1053126023489970177
4359	EuVimDeGraça	1053126023489970177
4360	voluntaria	1053126023489970177
4361	SP	1053126023489970177
4362	BolsonaroPresidente	1053126023489970177
4363	B17	1053126023489970177
4364	caixa2deBolsonaro	1053126046395043840
4365	Caixa2doBoIsonaro	1053126057212006400
4366	elenao	1053126057212006400
4367	Caixa2doBolsonaro	1053126058155933698
4368	caixa2dobolsonaro	1053126064376037376
4369	MarketeirosDoJair	1053126089407717376
4370	B17	1053126100107382785
4371	EuVimDeGraça	1053126100107382785
4372	voluntaria	1053126100107382785
4373	SP	1053126100107382785
4374	BolsonaroPresidente	1053126100107382785
4375	B17	1053126100107382785
4376	B17	1053126113155837952
4377	G1PlanetaBizarro	1053126129832333312
4378	HaddadCamaleão	1053126147167473665
4379	DoriaNao	1053126168403214336
4380	B17	1053126184945487873
4381	EuVimDeGraça	1053126184945487873
4382	voluntaria	1053126184945487873
4383	SP	1053126184945487873
4384	BolsonaroPresidente	1053126184945487873
4385	B17	1053126184945487873
4386	MarkeiteirosDoJair	1053126193078263811
4387	MarqueteirosDoJair	1053126193078263811
4388	Bolsolao	1053126197129940993
4389	MarketeirosDoJair	1053126220521635841
4390	CadeAProva	1053126262342987777
4391	Doria45	1053126279258615808
4392	B17	1053126279258615808
4393	EuVimDeGraça	1053126279258615808
4394	voluntaria	1053126279258615808
4395	SP	1053126279258615808
4396	BolsonaroPresidente	1053126279258615808
4397	B17	1053126279258615808
4398	Bolsolão	1053126324846518274
4399	MarketeirosDoJair	1053126324846518274
4400	G1	1053126362368741376
4401	Eleições2018	1053126362368741376
4402	FicaTemer	1053126368786083840
4403	PTITANIC	1053126385827528705
4404	Bolsolão	1053126393826025472
4405	MarketeirosDoJair	1053126393826025472
4406	G1PlanetaBizarro	1053126399677083648
4407	G1	1053126418190737410
4408	G1Rio	1053126418190737410
4409	Doria_45	1053126434129145856
4410	B17	1053126434129145856
4411	EuVimDeGraça	1053126434129145856
4412	voluntaria	1053126434129145856
4413	SP	1053126434129145856
4414	BolsonaroPresidente	1053126434129145856
4415	B17	1053126434129145856
4416	G1PlanetaBizarro	1053126441620119552
4417	Eleições2018	1053126516773736448
4418	Bolsolão	1053126520103976960
4419	MarketeirosDoJair	1053126520103976960
4420	MarkeiteirosDoJair	1053126561514377216
4421	soumarketeiradocapitao17	1053126586726301696
4422	EleSim	1053126586726301696
4423	bolsonaro2018	1053126586726301696
4424	B17	1053126586726301696
4425	Bolsonaro	1053126586726301696
4426	PTNÃO	1053126586726301696
4427	BolsonaroPresidente17	1053126586726301696
4428	G1PlanetaBizarro	1053126643286528001
4429	EuVimDeGraça	1053126648240005120
4430	Marketeirosdojair	1053126648240005120
4431	LulaTaPresoBabaca	1053126648240005120
4432	opovocontraoPT	1053126648240005120
4433	PTNÃO	1053126654216888326
4434	PTNUNCAMAIS	1053126654216888326
4435	Doria45	1053126655437357056
4436	B17	1053126655437357056
4437	EuVimDeGraça	1053126655437357056
4438	voluntaria	1053126655437357056
